"staSeq","sampYr","ActivityStartDate","LAB_ID","Subsamp_Rep","Rep","Habitat","CUMDRAINAGE_SQMI","MMI","ETaxa","PTaxa","TTaxa","PctSenEPT","STaxa","AvgBCG","PctDomTaxa","LabAccession","CharacteristicName","ResultMeasureValue","ResultMeasureUnitCode","ResultDetectionConditionText","locationName","HydroID","lcYr","area_sqkm","length_km","sum_strdrf_pct","catch_strdrf_pct","slp_mean","rc_sqkm","ag","coreforest","dev","fragforest","openwater","wetland","nat"
14401,2012,2012-09-19,"6448.1-34","First",1,"Riffle",8.7974,67.33926466,3,2,11,32.45614035,9,3.461538462,14.9122807,"120243-007","Chloride",19.3,"ppm","","Pocotopaug Creek",201493641,2010,22.7853,37.657630625,0.007529805,0.002284123,13.2412439941411,1.49219014013421,0.013617646,0.292167815060953,0.196599665674563,0.318995392832389,0.097892118889387,0.031801687935744,0.740857014718473
14402,2008,2008-10-07,"13992","First",1,"Riffle",7.2149,59.00871717,4,1,8,32.48945148,7,3.689655172,15.18987342,"080186-002","Chloride",12.6,"ppm","","Poland River",201492903,2006,18.6867,32.599185183,0.116899795,0.470733405,11.0209772973711,0.909737941958719,0.020738015,0.574447980903123,0.073751740600756,0.223194748358862,0.027501491943505,0.045106425303362,0.870250646508852
14402,2012,2012-10-04,"6448.3-22","First",1,"Riffle",7.2149,56.13527756,2,1,6,37.62886598,9,3.703125,19.07216495,"120274-003","Chloride",17.2,"ppm","","Poland River",201492903,2010,18.6867,32.599185183,0.116899795,0.470733405,11.0209772973711,0.909737941958719,0.020738015,0.564352496518798,0.074199323652278,0.231400437636761,0.027600954843843,0.045106425303362,0.868460314302764
14404,2006,2006-10-11,"9974","First",1,"Riffle",79.9449,52.40900801,5,1,8,17.54385965,10,3.931034483,36.25730994,"061253-002","Chloride",34.81,"ppm","","Pomperaug River",201495594,2006,207.0576,369.751317118,0.097703111,0.000141223,17.0175865388773,1.66137345357041,0.166229174,0.265560147356424,0.121304310758724,0.342446637141537,0.011433135452143,0.022740632053163,0.642180552003267
14404,2006,2006-10-11,"9974","First",1,"Riffle",79.9449,52.40900801,5,1,8,17.54385965,10,3.931034483,36.25730994,"061253-001","Chloride",34.83,"ppm","","Pomperaug River",201495594,2006,207.0576,369.751317118,0.097703111,0.000141223,17.0175865388773,1.66137345357041,0.166229174,0.265560147356424,0.121304310758724,0.342446637141537,0.011433135452143,0.022740632053163,0.642180552003267
14404,2008,2008-10-03,"13974","First",1,"Riffle",79.9449,52.58849998,5,1,8,12.90322581,9,3.964285714,22.58064516,"080185-008","Chloride",18.4,"ppm","","Pomperaug River",201495594,2006,207.0576,369.751317118,0.097703111,0.000141223,17.0175865388773,1.66137345357041,0.166229174,0.265560147356424,0.121304310758724,0.342446637141537,0.011433135452143,0.022740632053163,0.642180552003267
14404,2014,2014-09-23,"620.1-042","First",1,"Riffle",79.9449,56.48621804,5,2,7,29.53586498,9,3.895833333,28.69198312,"140294-008","Chloride",59.7,"ppm","","Pomperaug River",201495594,2015,207.0576,369.751317118,0.097703111,0.000141223,17.0175865388773,1.66137345357041,0.166749678,0.261274965112783,0.122286986058575,0.346538874006668,0.011199806157201,0.022718196544034,0.641731841820686
14404,2015,2015-09-16,"620.2-039","First",1,"Riffle",79.9449,48.18807116,4,1,6,33.46007605,6,3.976190476,24.7148289,"150372-035","Chloride",69.2,"ppm","","Pomperaug River",201495594,2015,207.0576,369.751317118,0.097703111,0.000141223,17.0175865388773,1.66137345357041,0.166749678,0.261274965112783,0.122286986058575,0.346538874006668,0.011199806157201,0.022718196544034,0.641731841820686
14404,2016,2016-10-21,"16-B-090","First",1,"Riffle",79.9449,62.02121674,3,2,11,29.07488987,10,3.859375,13.65638767,"160389-017","Chloride",108.4,"ppm","NULL","Pomperaug River",201495594,2015,207.0576,369.751317118,0.097703111,0.000141223,17.0175865388773,1.66137345357041,0.166749678,0.261274965112783,0.122286986058575,0.346538874006668,0.011199806157201,0.022718196544034,0.641731841820686
14409,2006,2006-10-11,"9975","First",1,"Riffle",24.2913,66.78391253,5,3,10,34.19689119,9,3.857142857,16.06217617,"061253-003","Chloride",38.4,"ppm","","Pootatuck River",201496016,2006,62.9145,107.346144732,0.177683858,0.268414482,14.9874446449487,1.89145586470527,0.075521564,0.151456540034549,0.204048487354014,0.413500863736361,0.00640789026857,0.044574702121691,0.615939996161171
14409,2008,2008-10-03,"13978","First",1,"Riffle",24.2913,67.84356996,6,3,8,30.55555556,10,3.771428571,15.27777778,"080185-012","Chloride",25,"ppm","","Pootatuck River",201496016,2006,62.9145,107.346144732,0.177683858,0.268414482,14.9874446449487,1.89145586470527,0.075521564,0.151456540034549,0.204048487354014,0.413500863736361,0.00640789026857,0.044574702121691,0.615939996161171
14409,2016,2016-10-21,"16-B-089","First",1,"Riffle",24.2913,36.69227231,NA,2,7,12.56038647,6,4.1,40.57971014,"160389-016","Chloride",78.7,"ppm","NULL","Pootatuck River",201496016,2015,62.9145,107.346144732,0.177683858,0.268414482,14.9874446449487,1.89145586470527,0.075063857,0.149522361174681,0.206528961006364,0.414180041045933,0.006437419716813,0.044545172673449,0.614684994610876
14410,2007,2007-09-18,"11842","First",1,"Riffle",151.6307,55.88550711,7,1,7,31.47208122,8,3.9375,28.42639594,"070177-012","Chloride",81.2,"ppm","","Quinebaug River",201485225,2006,392.724,779.665605124,0.135539626,0.409386261,6.56066941831702,0.086574795530704,0.054381944,0.446960396812444,0.109284266348763,0.288015441056463,0.038448892894228,0.06195581984488,0.835380550608015
14410,2012,2012-09-25,"6448.2-7","First",1,"Riffle",151.6307,58.75773173,8,1,4,50.67873303,8,3.782608696,31.67420814,"120250-002","Chloride",48.9,"ppm","","Quinebaug River",201485225,2010,392.724,779.665605124,0.135539626,0.409386261,6.56066941831702,0.086574795530704,0.05402714,0.442321929942829,0.109882701901038,0.291083310271094,0.039477823586876,0.061066445269166,0.833949509069965
14410,2014,2014-09-17,"620.1-018","First",1,"Riffle",151.6307,63.56380612,9,2,6,58.83905013,9,3.75,49.86807388,"140292-019","Chloride",81.5,"ppm","","Quinebaug River",201485225,2015,392.724,779.665605124,0.135539626,0.409386261,6.56066941831702,0.086574795530704,0.053861565,0.436623782727683,0.110597039991106,0.293751433998235,0.039070982025645,0.061038060974196,0.830484259725759
14410,2018,2018-10-10,"7955.4-26","First",1,"Riffle",151.6307,52.99076905,4,NA,8,37.19806763,8,3.7,28.01932367,"180337-026","Chloride",40.7,"ppm","NULL","Quinebaug River",201485225,2015,392.724,779.665605124,0.135539626,0.409386261,6.56066941831702,0.086574795530704,0.053861565,0.436623782727683,0.110597039991106,0.293751433998235,0.039070982025645,0.061038060974196,0.830484259725759
14413,2007,2007-09-20,"11870","First",1,"Riffle",77.4878,21.83477034,1,NA,3,0.904977376,3,4.315789474,36.65158371,"070177-009","Chloride",51.8,"ppm","","Quinnipiac River",201494431,2006,200.6937,256.396290034,0.26092601,0.118359788,12.6197951825771,1.42505718913947,0.040045735,0.182022700761012,0.291267798618698,0.28938378358361,0.017414409243246,0.036291591830689,0.525112485418557
14413,2009,2009-10-15,"15728","First",1,"Riffle",77.4878,27.97229449,1,NA,5,1.746724891,5,4.2,36.24454148,"090254-004","Chloride",35.5,"ppm","","Quinnipiac River",201494431,2010,200.6937,256.396290034,0.26092601,0.118359788,12.6197951825771,1.42505718913947,0.038916252,0.178805525209695,0.293906345473735,0.291351121150962,0.01747921565723,0.036273075712408,0.523908937730295
14413,2013,2013-10-07,"14330","First",1,"Riffle",77.4878,26.94669487,2,NA,5,2.262443439,4,4.470588235,30.76923077,"130395-053","Chloride",65.7,"ppm","","Quinnipiac River",201494431,2015,200.6937,256.396290034,0.26092601,0.118359788,12.6197951825771,1.42505718913947,0.038661655,0.174741237247024,0.298053955968671,0.28957820282556,0.017233877090007,0.036277704741978,0.517831021904569
14413,2015,2015-10-09,"620.2-133","First",1,"Riffle",77.4878,32.35111399,2,NA,4,44.9339207,4,4.375,43.6123348,"150412-013","Chloride",76.5,"ppm","","Quinnipiac River",201494431,2015,200.6937,256.396290034,0.26092601,0.118359788,12.6197951825771,1.42505718913947,0.038661655,0.174741237247024,0.298053955968671,0.28957820282556,0.017233877090007,0.036277704741978,0.517831021904569
14413,2016,2016-09-21,"16-B-008","First",1,"Riffle",77.4878,31.80472685,2,NA,4,18.27411168,5,4.088235294,41.11675127,"160349-009","Chloride",77.3,"ppm","NULL","Quinnipiac River",201494431,2015,200.6937,256.396290034,0.26092601,0.118359788,12.6197951825771,1.42505718913947,0.038661655,0.174741237247024,0.298053955968671,0.28957820282556,0.017233877090007,0.036277704741978,0.517831021904569
14413,2018,2018-10-16,"7955.4-36","First",1,"Riffle",77.4878,34.04016273,1,NA,6,12.98076923,6,4.25,25.96153846,"180362-009","Chloride",82.6,"ppm","NULL","Quinnipiac River",201494431,2015,200.6937,256.396290034,0.26092601,0.118359788,12.6197951825771,1.42505718913947,0.038661655,0.174741237247024,0.298053955968671,0.28957820282556,0.017233877090007,0.036277704741978,0.517831021904569
14414,2007,2007-09-20,"11868","First",1,"Riffle",109.7071,27.77596767,2,NA,3,17.15686275,4,4.723958333,22.54901961,"070177-007","Chloride",54.2,"ppm","","Quinnipiac River",201495118,2006,284.1417,348.34933547,0.22416332,0.289211272,9.16126727565185,1.64354616024329,0.042179469,0.146951307236558,0.340914738618083,0.260028250434874,0.016423834996534,0.032308165160413,0.455711557828379
14414,2010,2010-09-24,"22702","First",1,"Riffle",109.7071,31.4828742,2,NA,4,18.5,5,4.510869565,21.5,"100281-001","Chloride",61.2,"ppm","","Quinnipiac River",201495118,2010,284.1417,348.34933547,0.22416332,0.289211272,9.16126727565185,1.64354616024329,0.040819263,0.144734432833283,0.343262402071699,0.261538863966309,0.016489229521704,0.032337592696739,0.455100119018035
14414,2013,2013-09-17,"14332","First",1,"Riffle",109.7071,30.20084707,3,NA,5,5.555555556,4,4.569444444,20.2020202,"130377-011","Chloride",62.2,"ppm","","Quinnipiac River",201495118,2015,284.1417,348.34933547,0.22416332,0.289211272,9.16126727565185,1.64354616024329,0.040269949,0.141801488379393,0.346777357799605,0.259724165892831,0.016283236767418,0.03231470461293,0.450123595652572
14414,2015,2015-10-02,"620.2-097","First",1,"Riffle",109.7071,31.38183876,2,NA,5,25.64102564,4,4.6875,23.58974359,"150413-020","Chloride",50.9,"ppm","","Quinnipiac River",201495118,2015,284.1417,348.34933547,0.22416332,0.289211272,9.16126727565185,1.64354616024329,0.040269949,0.141801488379393,0.346777357799605,0.259724165892831,0.016283236767418,0.03231470461293,0.450123595652572
14414,2016,2016-09-21,"16-B-007","First",1,"Riffle",109.7071,28.02411333,2,NA,3,17.67676768,3,4.402777778,24.74747475,"160349-008","Chloride",85.1,"ppm","NULL","Quinnipiac River",201495118,2015,284.1417,348.34933547,0.22416332,0.289211272,9.16126727565185,1.64354616024329,0.040269949,0.141801488379393,0.346777357799605,0.259724165892831,0.016283236767418,0.03231470461293,0.450123595652572
14414,2018,2018-10-16,"7955.4-35","First",1,"Riffle",109.7071,38.39090204,2,1,6,20.32967033,4,4.19047619,20.32967033,"180362-008","Chloride",95.2,"ppm","NULL","Quinnipiac River",201495118,2015,284.1417,348.34933547,0.22416332,0.289211272,9.16126727565185,1.64354616024329,0.040269949,0.141801488379393,0.346777357799605,0.259724165892831,0.016283236767418,0.03231470461293,0.450123595652572
14420,2009,2009-10-15,"15729","First",1,"Riffle",63.992,22.24081368,1,1,4,1.754385965,3,4.392857143,50,"090254-005","Chloride",36,"ppm","","Quinnipiac River",201494271,2010,165.7395,208.321351814,0.260789701,0.225540602,9.44580541269723,1.51442474485563,0.035016031,0.183572117217103,0.305368713705971,0.287459922423264,0.011014327033026,0.038351158045784,0.520397524719177
14422,2007,2007-09-20,"11869","First",1,"Riffle",98.389,23.19809555,2,NA,5,5.418719212,4,4.544117647,48.76847291,"070177-010","Chloride",52.1,"ppm","","Quinnipiac River",201494740,2006,254.8278,314.198211371,0.236267549,0.000144196,6.64787869623751,1.62070229386276,0.040466937,0.160941749484138,0.324307869543343,0.271234205134562,0.01745546814049,0.03400681011163,0.48363823287082
14422,2009,2009-10-15,"15726","First",1,"Riffle",98.389,28.8062498,3,NA,5,14.45783133,4,4.571428571,36.14457831,"090254-002","Chloride",37.4,"ppm","","Quinnipiac River",201494740,2010,254.8278,314.198211371,0.236267549,0.000144196,6.64787869623751,1.62070229386276,0.039577394,0.158451756848391,0.326451523525509,0.272903922011827,0.017524735871206,0.033995873101517,0.482876287832941
14424,2007,2007-09-20,"11872","First",1,"Riffle",10.4233,27.87589345,1,NA,4,3.2,4,4.357142857,28.8,"070177-006","Chloride",43,"ppm","","Quinnipiac River",201493162,2006,26.9964,28.11112142,0.205914876,0.432611601,6.30990735893055,2.22251855802996,0.049217002,0.105179831354328,0.403648253312683,0.244364136981587,0.016485974875237,0.048390982619171,0.414420925830323
14431,2007,2007-10-04,"12085","First",1,"Riffle",24.9341,44.06690962,2,NA,5,33.03167421,7,4.045454545,18.09954751,"070202-015","Chloride",55.2,"ppm","","Rippowam River",201497129,2006,64.5795,146.441554851,0.055982718,0.32207757,10.4765104794442,1.48653984623603,0.004661066,0.204482679249626,0.183033145356197,0.433953849695017,0.048595925883301,0.045675566808609,0.732708021636553
14432,2007,2007-10-04,"12084","First",1,"Riffle",34.4474,25.58045394,1,NA,3,2.222222222,5,4.176470588,41.66666667,"070202-013","Chloride",125.8,"ppm","","Rippowam River",201497204,2006,89.2188,197.162831606,0.070295287,0.228302943,10.1697509704659,2.3313472048492,0.003372997,0.15091039695181,0.255941784565414,0.408715658411152,0.038008682344858,0.038133608170149,0.635768345877969
14433,2008,2008-09-16,"13850","First",1,"Riffle",26.3578,54.49641013,4,1,7,40.48780488,9,3.88,33.65853659,"080157-019","Chloride",19.7,"ppm","","Roaring Brook",201492214,2006,68.2668,89.924797642,0.270514633,0.417959145,14.4134554674477,0.996091804508194,0.046829706,0.456021448304958,0.120823636685311,0.271846377876672,0.00847861293703,0.024265436383184,0.760611875501844
14433,2012,2012-09-20,"6448.1-38","First",1,"Riffle",26.3578,53.99223449,4,1,9,38.69565217,7,3.948275862,29.13043478,"120249-002","Chloride",29.1,"ppm","","Roaring Brook",201492214,2010,68.2668,89.924797642,0.270514633,0.417959145,14.4134554674477,0.996091804508194,0.046829706,0.453694252779706,0.122007648443773,0.273248138924046,0.008492222267587,0.024279045713741,0.75971365968508
14436,2008,2008-10-14,"14035","First",1,"Riffle",8.6952,49.12469409,2,1,6,24.75728155,8,4.020833333,17.96116505,"080194-013","Chloride",38.1,"ppm","","Salmon Brook",201491557,2006,22.5207,34.226442195,0.59680695,0.085274258,5.73382195807768,1.19889701474643,0.026608911,0.140800330033003,0.299504950495049,0.338696369636964,0.004290429042904,0.014273927392739,0.49806105610561
14436,2010,2010-09-21,"22591","First",1,"Riffle",8.6952,45.87522401,2,NA,7,35.71428571,6,3.976190476,27.55102041,"100283-007","Chloride",36.3,"ppm","","Salmon Brook",201491557,2010,22.5207,34.226442195,0.59680695,0.085274258,5.73382195807768,1.19889701474643,0.026608911,0.136716171617162,0.300577557755776,0.342491749174917,0.004290429042904,0.014273927392739,0.497772277227722
14436,2012,2012-09-20,"6448.1-35","First",1,"Riffle",8.6952,48.54192538,3,NA,7,25.58139535,8,4.095238095,20.15503876,"120249-001","Chloride",41.8,"ppm","","Salmon Brook",201491557,2010,22.5207,34.226442195,0.59680695,0.085274258,5.73382195807768,1.19889701474643,0.026608911,0.136716171617162,0.300577557755776,0.342491749174917,0.004290429042904,0.014273927392739,0.497772277227722
14439,2006,2006-10-03,"9936","First",1,"Riffle",32.6582,53.36948813,6,2,6,23.73737374,7,3.979166667,27.77777778,"061250-001","Chloride",8.15,"ppm","","Salmon Creek (Salmon Kill)",201490548,2006,84.5847,112.488008173,0.095023703,0.292423819,19.5050950553557,0.54383357746732,0.136996683,0.481954177009424,0.074336049908837,0.200546976253762,0.040990268655405,0.022845594534631,0.746337016453222
14439,2006,2006-10-03,"9936","First",1,"Riffle",32.6582,53.36948813,6,2,6,23.73737374,7,3.979166667,27.77777778,"061250-002","Chloride",8.12,"ppm","","Salmon Creek (Salmon Kill)",201490548,2006,84.5847,112.488008173,0.095023703,0.292423819,19.5050950553557,0.54383357746732,0.136996683,0.481954177009424,0.074336049908837,0.200546976253762,0.040990268655405,0.022845594534631,0.746337016453222
14439,2016,2016-09-28,"16-B-029","First",1,"Riffle",32.6582,53.37377851,4,1,9,25.2293578,9,4.086206897,24.7706422,"160366-015","Chloride",23.7,"ppm","NULL","Salmon Creek (Salmon Kill)",201490548,2015,84.5847,112.488008173,0.095023703,0.292423819,19.5050950553557,0.54383357746732,0.137249303,0.481767458207939,0.074841289018738,0.201216967247326,0.040594864134613,0.022845594534631,0.746424884124509
14441,2003,2003-10-08,"4758","First",1,"Riffle",83.1756,76.1798141,6,1,12,68.31683168,11,3.375,28.71287129,"03396-04","Chloride",19,"ppm","","Salmon River",201492951,2002,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.072344334,0.376866717552643,0.137461134757278,0.307075306932999,0.016637126926013,0.053555334187183,0.754134485598838
14441,2006,2006-09-20,"9828","First",1,"Riffle",83.1756,65.46939756,5,1,12,53.40314136,7,3.5,27.7486911,"061236-011","Chloride",19.12,"ppm","","Salmon River",201492951,2006,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.070852254,0.371903178648589,0.139651819173663,0.309641167617544,0.01643013312289,0.053447524914723,0.751422004303746
14441,2007,2007-09-24,"11956","First",1,"Riffle",83.1756,54.92501219,2,2,9,44.49760766,5,3.6,24.40191388,"070184-014","Chloride",20.3,"ppm","","Salmon River",201492951,2006,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.070852254,0.371903178648589,0.139651819173663,0.309641167617544,0.01643013312289,0.053447524914723,0.751422004303746
14441,2008,2008-09-23,"13900","First",1,"Riffle",83.1756,56.54669401,5,1,8,18.05555556,10,3.85,19.44444444,"080161-019","Chloride",19.4,"ppm","","Salmon River",201492951,2006,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.070852254,0.371903178648589,0.139651819173663,0.309641167617544,0.01643013312289,0.053447524914723,0.751422004303746
14441,2012,2012-09-18,"6448.1-17","First",1,"Riffle",83.1756,77.86500333,11,2,13,33.46303502,14,3.524390244,16.34241245,"120242-013","Chloride",24.3,"ppm","","Salmon River",201492951,2010,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.071205868,0.367556308783006,0.139979559361942,0.313517989055203,0.01645600734828,0.053443212543825,0.750973517730314
14441,2013,2013-09-19,"14334","First",1,"Riffle",83.1756,69.62806618,10,2,7,26.97674419,12,3.492424242,20,"130377-024","Chloride",28.5,"ppm","","Salmon River",201492951,2015,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.071261929,0.370096295242161,0.140501356240648,0.31183185203393,0.016287824883243,0.053443212543825,0.751659184703159
14441,2014,2014-09-30,"620.1-075","First",1,"Riffle",83.1756,76.44207499,6,2,11,56.97211155,11,3.272727273,27.88844622,"140304-013","Chloride",40.8,"ppm","","Salmon River",201492951,2015,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.071261929,0.370096295242161,0.140501356240648,0.31183185203393,0.016287824883243,0.053443212543825,0.751659184703159
14441,2015,2015-09-15,"620.2-014","First",1,"Riffle",83.1756,71.24760838,7,1,11,44.921875,12,3.370967742,34.375,"150372-014","Chloride",40.5,"ppm","","Salmon River",201492951,2015,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.071261929,0.370096295242161,0.140501356240648,0.31183185203393,0.016287824883243,0.053443212543825,0.751659184703159
14441,2016,2016-09-30,"16-B-035","First",1,"Riffle",83.1756,68.94272946,5,1,9,59.56284153,9,3.260869565,24.04371585,"160365-001","Chloride",44.6,"ppm","NULL","Salmon River",201492951,2015,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.071261929,0.370096295242161,0.140501356240648,0.31183185203393,0.016287824883243,0.053443212543825,0.751659184703159
14441,2018,2018-10-09,"7955.4-23","First",1,"Riffle",83.1756,82.91548271,10,1,17,56.60377358,14,3.289473684,12.26415094,"180337-024","Chloride",29.6,"ppm","NULL","Salmon River",201492951,2015,215.4249,309.598642684,0.088239118,0.103528275,23.9100765111757,0.942323751803993,0.071261929,0.370096295242161,0.140501356240648,0.31183185203393,0.016287824883243,0.053443212543825,0.751659184703159
14442,2003,2003-11-12,"4822","First",1,"Riffle",37.6644,87.17903545,10,2,12,79.34782609,12,3.264705882,15.2173913,"03435-05","Chloride",6.1,"ppm","","Sandy Brook",201489043,2002,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.03536806,0.663803447290734,0.049880963717741,0.197628797257404,0.025940386629845,0.058194457670698,0.945567088848681
14442,2006,2006-09-21,"9825","First",1,"Riffle",37.6644,84.66571217,9,5,12,39.26940639,12,3.572916667,16.89497717,"061236-015","Chloride",11.12,"ppm","","Sandy Brook",201489043,2006,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.035777545,0.655070945624226,0.050357108846777,0.203532996857442,0.026083230168555,0.057670698028759,0.942357870678982
14442,2007,2007-10-09,"12096","First",1,"Riffle",37.6644,71.34604817,6,4,6,50.94339623,8,3.392857143,21.22641509,"070202-020","Chloride",17.8,"ppm","","Sandy Brook",201489043,2006,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.035777545,0.655070945624226,0.050357108846777,0.203532996857442,0.026083230168555,0.057670698028759,0.942357870678982
14442,2008,2008-09-17,"13859","First",1,"Riffle",37.6644,73.43411099,8,1,10,45.77114428,10,3.588235294,12.43781095,"080158-008","Chloride",7,"ppm","","Sandy Brook",201489043,2006,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.035777545,0.655070945624226,0.050357108846777,0.203532996857442,0.026083230168555,0.057670698028759,0.942357870678982
14442,2009,2009-10-01,"15675","First",1,"Riffle",37.6644,75.25887833,9,4,7,58.82352941,5,3.4,12.29946524,"090205-006","Chloride",12.8,"ppm","","Sandy Brook",201489043,2010,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.036177507,0.64016760308542,0.050395200457099,0.215198552518808,0.026121321778878,0.057994476716503,0.939481954099609
14442,2012,2012-10-03,"6448.3-9","First",1,"Riffle",37.6644,79.46502766,9,4,11,58.66666667,7,3.576923077,17.77777778,"120263-002","Chloride",14.2,"ppm","","Sandy Brook",201489043,2010,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.036177507,0.64016760308542,0.050395200457099,0.215198552518808,0.026121321778878,0.057994476716503,0.939481954099609
14442,2013,2013-10-15,"14338","First",1,"Riffle",37.6644,75.76889471,9,2,8,64.1025641,8,3.465517241,12.82051282,"130405-020","Chloride",17,"ppm","","Sandy Brook",201489043,2015,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.036091801,0.658127797352633,0.050395200457099,0.201552233120655,0.02547376440339,0.058003999619084,0.943157794495762
14442,2015,2015-09-14,"620.2-003","First",1,"Riffle",37.6644,76.85457023,9,4,7,41.62895928,9,3.352941176,16.28959276,"150372-004","Chloride",29.8,"ppm","","Sandy Brook",201489043,2015,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.036091801,0.658127797352633,0.050395200457099,0.201552233120655,0.02547376440339,0.058003999619084,0.943157794495762
14442,2016,2016-10-12,"16-B-066","First",1,"Riffle",37.6644,77.18283132,10,3,8,53.43915344,9,3.40625,16.93121693,"160372-028","Chloride",34.1,"ppm","NULL","Sandy Brook",201489043,2015,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.036091801,0.658127797352633,0.050395200457099,0.201552233120655,0.02547376440339,0.058003999619084,0.943157794495762
14442,2018,2018-10-17,"7955.4-39","First",1,"Riffle",37.6644,78.5618767,9,2,10,56.7251462,10,3.545454545,9.941520468,"180362-014","Chloride",18.8,"ppm","NULL","Sandy Brook",201489043,2015,97.551,126.274346724,0.026796894,0.150649351,20.3687734290395,0.59456079384117,0.036091801,0.658127797352633,0.050395200457099,0.201552233120655,0.02547376440339,0.058003999619084,0.943157794495762
14444,2003,2003-10-14,"4767","First",1,"Riffle",20.995,58.82972769,5,2,7,54.50236967,6,3.708333333,35.5450237,"03404-03","Chloride",24,"ppm","","Saugatuck River",201496642,2002,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.0164853,0.389343492150264,0.110767548729863,0.37075695713822,0.025488152792251,0.050070895331158,0.835659497411893
14444,2006,2006-10-04,"9952","First",1,"Riffle",20.995,66.4136412,7,3,8,41.88481675,8,3.865384615,25.13089005,"061250-006","Chloride",21.12,"ppm","","Saugatuck River",201496642,2006,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016246135,0.380203973555187,0.114389189743239,0.372243196610691,0.025163571758033,0.049968396057195,0.827579137981106
14444,2007,2007-09-25,"12001","First",1,"Riffle",20.995,61.98554869,5,3,7,32.85714286,10,3.844827586,30.47619048,"070184-020","Chloride",18.5,"ppm","","Saugatuck River",201496642,2006,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016246135,0.380203973555187,0.114389189743239,0.372243196610691,0.025163571758033,0.049968396057195,0.827579137981106
14444,2007,2007-09-25,"12001","First",1,"Riffle",20.995,61.98554869,5,3,7,32.85714286,10,3.844827586,30.47619048,"070182-014","Chloride",13.3,"ppm","","Saugatuck River",201496642,2006,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016246135,0.380203973555187,0.114389189743239,0.372243196610691,0.025163571758033,0.049968396057195,0.827579137981106
14444,2008,2008-10-02,"13972","First",1,"Riffle",20.995,71.1310589,8,2,9,59.63302752,11,3.931818182,36.23853211,"080177-014","Chloride",17.3,"ppm","","Saugatuck River",201496642,2006,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016246135,0.380203973555187,0.114389189743239,0.372243196610691,0.025163571758033,0.049968396057195,0.827579137981106
14444,2009,2009-10-05,"15688","First",1,"Riffle",20.995,66.95465461,5,4,8,60.92436975,6,3.759259259,27.73109244,"090206-003","Chloride",22.2,"ppm","","Saugatuck River",201496642,2010,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016331551,0.375061926644686,0.11481627005142,0.376667748603447,0.025197738182688,0.049968396057195,0.826895809488016
14444,2012,2012-10-01,"6448.2-26","First",1,"Riffle",20.995,63.67132313,4,3,7,54.18502203,8,3.844827586,20.70484581,"120264-008","Chloride",22.3,"ppm","","Saugatuck River",201496642,2010,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016331551,0.375061926644686,0.11481627005142,0.376667748603447,0.025197738182688,0.049968396057195,0.826895809488016
14444,2013,2013-10-17,"14340","First",1,"Riffle",20.995,64.72505655,3,3,8,62.80991736,8,3.88,19.00826446,"130417-003","Chloride",27.8,"ppm","","Saugatuck River",201496642,2015,54.3771,94.760483295,0.097241657,0.120547945,14.99542826383,1.54476792620423,0.016331551,0.37683858072672,0.115140851085638,0.375454840528213,0.025129405333379,0.049968396057195,0.827391222645507
