Date Time,Temp,UOM,ProbeID,SID,Collector,Probe Type
6/17/2017 13:00,21.294,deg C,10121933,19842, VOL,HOBO
6/17/2017 14:00,21.461,deg C,10121933,19842, VOL,HOBO
6/17/2017 15:00,21.652,deg C,10121933,19842, VOL,HOBO
6/17/2017 16:00,21.7,deg C,10121933,19842, VOL,HOBO
6/17/2017 17:00,21.819,deg C,10121933,19842, VOL,HOBO
6/17/2017 18:00,21.819,deg C,10121933,19842, VOL,HOBO
6/17/2017 19:00,21.867,deg C,10121933,19842, VOL,HOBO
6/17/2017 20:00,21.819,deg C,10121933,19842, VOL,HOBO
6/17/2017 21:00,21.652,deg C,10121933,19842, VOL,HOBO
6/17/2017 22:00,21.533,deg C,10121933,19842, VOL,HOBO
6/17/2017 23:00,21.39,deg C,10121933,19842, VOL,HOBO
6/18/2017 0:00,21.246,deg C,10121933,19842, VOL,HOBO
6/18/2017 1:00,21.103,deg C,10121933,19842, VOL,HOBO
6/18/2017 2:00,20.984,deg C,10121933,19842, VOL,HOBO
6/18/2017 3:00,20.865,deg C,10121933,19842, VOL,HOBO
6/18/2017 4:00,20.793,deg C,10121933,19842, VOL,HOBO
6/18/2017 5:00,20.746,deg C,10121933,19842, VOL,HOBO
6/18/2017 6:00,20.698,deg C,10121933,19842, VOL,HOBO
6/18/2017 7:00,20.698,deg C,10121933,19842, VOL,HOBO
6/18/2017 8:00,20.746,deg C,10121933,19842, VOL,HOBO
6/18/2017 9:00,20.865,deg C,10121933,19842, VOL,HOBO
6/18/2017 10:00,21.008,deg C,10121933,19842, VOL,HOBO
6/18/2017 11:00,21.199,deg C,10121933,19842, VOL,HOBO
6/18/2017 12:00,21.437,deg C,10121933,19842, VOL,HOBO
6/18/2017 13:00,21.676,deg C,10121933,19842, VOL,HOBO
6/18/2017 14:00,22.058,deg C,10121933,19842, VOL,HOBO
6/18/2017 15:00,22.513,deg C,10121933,19842, VOL,HOBO
6/18/2017 16:00,23.184,deg C,10121933,19842, VOL,HOBO
6/18/2017 17:00,23.304,deg C,10121933,19842, VOL,HOBO
6/18/2017 18:00,23.232,deg C,10121933,19842, VOL,HOBO
6/18/2017 19:00,23.112,deg C,10121933,19842, VOL,HOBO
6/18/2017 20:00,22.968,deg C,10121933,19842, VOL,HOBO
6/18/2017 21:00,22.705,deg C,10121933,19842, VOL,HOBO
6/18/2017 22:00,22.441,deg C,10121933,19842, VOL,HOBO
6/18/2017 23:00,22.298,deg C,10121933,19842, VOL,HOBO
6/19/2017 0:00,22.202,deg C,10121933,19842, VOL,HOBO
6/19/2017 1:00,22.106,deg C,10121933,19842, VOL,HOBO
6/19/2017 2:00,21.987,deg C,10121933,19842, VOL,HOBO
6/19/2017 3:00,21.915,deg C,10121933,19842, VOL,HOBO
6/19/2017 4:00,21.819,deg C,10121933,19842, VOL,HOBO
6/19/2017 5:00,21.748,deg C,10121933,19842, VOL,HOBO
6/19/2017 6:00,21.676,deg C,10121933,19842, VOL,HOBO
6/19/2017 7:00,21.628,deg C,10121933,19842, VOL,HOBO
6/19/2017 8:00,21.628,deg C,10121933,19842, VOL,HOBO
6/19/2017 9:00,21.652,deg C,10121933,19842, VOL,HOBO
6/19/2017 10:00,21.772,deg C,10121933,19842, VOL,HOBO
6/19/2017 11:00,21.939,deg C,10121933,19842, VOL,HOBO
6/19/2017 12:00,22.202,deg C,10121933,19842, VOL,HOBO
6/19/2017 13:00,22.633,deg C,10121933,19842, VOL,HOBO
6/19/2017 14:00,22.824,deg C,10121933,19842, VOL,HOBO
6/19/2017 15:00,22.92,deg C,10121933,19842, VOL,HOBO
6/19/2017 16:00,23.256,deg C,10121933,19842, VOL,HOBO
6/19/2017 17:00,23.497,deg C,10121933,19842, VOL,HOBO
6/19/2017 18:00,23.497,deg C,10121933,19842, VOL,HOBO
6/19/2017 19:00,23.28,deg C,10121933,19842, VOL,HOBO
6/19/2017 20:00,23.16,deg C,10121933,19842, VOL,HOBO
6/19/2017 21:00,22.776,deg C,10121933,19842, VOL,HOBO
6/19/2017 22:00,22.585,deg C,10121933,19842, VOL,HOBO
6/19/2017 23:00,22.513,deg C,10121933,19842, VOL,HOBO
6/20/2017 0:00,22.417,deg C,10121933,19842, VOL,HOBO
6/20/2017 1:00,22.226,deg C,10121933,19842, VOL,HOBO
6/20/2017 2:00,22.082,deg C,10121933,19842, VOL,HOBO
6/20/2017 3:00,21.987,deg C,10121933,19842, VOL,HOBO
6/20/2017 4:00,21.867,deg C,10121933,19842, VOL,HOBO
6/20/2017 5:00,21.7,deg C,10121933,19842, VOL,HOBO
6/20/2017 6:00,21.533,deg C,10121933,19842, VOL,HOBO
6/20/2017 7:00,21.533,deg C,10121933,19842, VOL,HOBO
6/20/2017 8:00,21.557,deg C,10121933,19842, VOL,HOBO
6/20/2017 9:00,21.7,deg C,10121933,19842, VOL,HOBO
6/20/2017 10:00,22.011,deg C,10121933,19842, VOL,HOBO
6/20/2017 11:00,22.537,deg C,10121933,19842, VOL,HOBO
6/20/2017 12:00,23.208,deg C,10121933,19842, VOL,HOBO
6/20/2017 13:00,23.857,deg C,10121933,19842, VOL,HOBO
6/20/2017 14:00,24.291,deg C,10121933,19842, VOL,HOBO
6/20/2017 15:00,24.484,deg C,10121933,19842, VOL,HOBO
6/20/2017 16:00,24.484,deg C,10121933,19842, VOL,HOBO
6/20/2017 17:00,24.436,deg C,10121933,19842, VOL,HOBO
6/20/2017 18:00,24.315,deg C,10121933,19842, VOL,HOBO
6/20/2017 19:00,24.074,deg C,10121933,19842, VOL,HOBO
6/20/2017 20:00,23.881,deg C,10121933,19842, VOL,HOBO
6/20/2017 21:00,23.641,deg C,10121933,19842, VOL,HOBO
6/20/2017 22:00,23.28,deg C,10121933,19842, VOL,HOBO
6/20/2017 23:00,22.944,deg C,10121933,19842, VOL,HOBO
6/21/2017 0:00,22.633,deg C,10121933,19842, VOL,HOBO
6/21/2017 1:00,22.393,deg C,10121933,19842, VOL,HOBO
6/21/2017 2:00,22.106,deg C,10121933,19842, VOL,HOBO
6/21/2017 3:00,21.867,deg C,10121933,19842, VOL,HOBO
6/21/2017 4:00,21.7,deg C,10121933,19842, VOL,HOBO
6/21/2017 5:00,21.461,deg C,10121933,19842, VOL,HOBO
6/21/2017 6:00,21.294,deg C,10121933,19842, VOL,HOBO
6/21/2017 7:00,21.246,deg C,10121933,19842, VOL,HOBO
6/21/2017 8:00,21.39,deg C,10121933,19842, VOL,HOBO
6/21/2017 9:00,21.891,deg C,10121933,19842, VOL,HOBO
6/21/2017 10:00,22.298,deg C,10121933,19842, VOL,HOBO
6/21/2017 11:00,22.705,deg C,10121933,19842, VOL,HOBO
6/21/2017 12:00,23.112,deg C,10121933,19842, VOL,HOBO
6/21/2017 13:00,23.424,deg C,10121933,19842, VOL,HOBO
6/21/2017 14:00,23.713,deg C,10121933,19842, VOL,HOBO
6/21/2017 15:00,24.098,deg C,10121933,19842, VOL,HOBO
6/21/2017 16:00,24.388,deg C,10121933,19842, VOL,HOBO
6/21/2017 17:00,24.532,deg C,10121933,19842, VOL,HOBO
6/21/2017 18:00,24.508,deg C,10121933,19842, VOL,HOBO
6/21/2017 19:00,24.243,deg C,10121933,19842, VOL,HOBO
6/21/2017 20:00,24.05,deg C,10121933,19842, VOL,HOBO
6/21/2017 21:00,23.833,deg C,10121933,19842, VOL,HOBO
6/21/2017 22:00,23.472,deg C,10121933,19842, VOL,HOBO
6/21/2017 23:00,23.112,deg C,10121933,19842, VOL,HOBO
6/22/2017 0:00,22.753,deg C,10121933,19842, VOL,HOBO
6/22/2017 1:00,22.393,deg C,10121933,19842, VOL,HOBO
6/22/2017 2:00,22.058,deg C,10121933,19842, VOL,HOBO
6/22/2017 3:00,21.724,deg C,10121933,19842, VOL,HOBO
6/22/2017 4:00,21.437,deg C,10121933,19842, VOL,HOBO
6/22/2017 5:00,21.151,deg C,10121933,19842, VOL,HOBO
6/22/2017 6:00,20.889,deg C,10121933,19842, VOL,HOBO
6/22/2017 7:00,20.674,deg C,10121933,19842, VOL,HOBO
6/22/2017 8:00,20.507,deg C,10121933,19842, VOL,HOBO
6/22/2017 9:00,20.77,deg C,10121933,19842, VOL,HOBO
6/22/2017 10:00,21.27,deg C,10121933,19842, VOL,HOBO
6/22/2017 11:00,21.819,deg C,10121933,19842, VOL,HOBO
6/22/2017 12:00,22.465,deg C,10121933,19842, VOL,HOBO
6/22/2017 13:00,23.184,deg C,10121933,19842, VOL,HOBO
6/22/2017 14:00,23.809,deg C,10121933,19842, VOL,HOBO
6/22/2017 15:00,24.122,deg C,10121933,19842, VOL,HOBO
6/22/2017 16:00,24.315,deg C,10121933,19842, VOL,HOBO
6/22/2017 17:00,24.363,deg C,10121933,19842, VOL,HOBO
6/22/2017 18:00,24.146,deg C,10121933,19842, VOL,HOBO
6/22/2017 19:00,23.93,deg C,10121933,19842, VOL,HOBO
6/22/2017 20:00,23.689,deg C,10121933,19842, VOL,HOBO
6/22/2017 21:00,23.4,deg C,10121933,19842, VOL,HOBO
6/22/2017 22:00,23.16,deg C,10121933,19842, VOL,HOBO
6/22/2017 23:00,22.944,deg C,10121933,19842, VOL,HOBO
6/23/2017 0:00,22.776,deg C,10121933,19842, VOL,HOBO
6/23/2017 1:00,22.633,deg C,10121933,19842, VOL,HOBO
6/23/2017 2:00,22.537,deg C,10121933,19842, VOL,HOBO
6/23/2017 3:00,22.465,deg C,10121933,19842, VOL,HOBO
6/23/2017 4:00,22.345,deg C,10121933,19842, VOL,HOBO
6/23/2017 5:00,22.226,deg C,10121933,19842, VOL,HOBO
6/23/2017 6:00,22.154,deg C,10121933,19842, VOL,HOBO
6/23/2017 7:00,22.154,deg C,10121933,19842, VOL,HOBO
6/23/2017 8:00,22.25,deg C,10121933,19842, VOL,HOBO
6/23/2017 9:00,22.561,deg C,10121933,19842, VOL,HOBO
6/23/2017 10:00,23.088,deg C,10121933,19842, VOL,HOBO
6/23/2017 11:00,23.641,deg C,10121933,19842, VOL,HOBO
6/23/2017 12:00,24.002,deg C,10121933,19842, VOL,HOBO
6/23/2017 13:00,24.508,deg C,10121933,19842, VOL,HOBO
6/23/2017 14:00,24.968,deg C,10121933,19842, VOL,HOBO
6/23/2017 15:00,25.113,deg C,10121933,19842, VOL,HOBO
6/23/2017 16:00,25.162,deg C,10121933,19842, VOL,HOBO
6/23/2017 17:00,24.847,deg C,10121933,19842, VOL,HOBO
6/23/2017 18:00,24.605,deg C,10121933,19842, VOL,HOBO
6/23/2017 19:00,24.508,deg C,10121933,19842, VOL,HOBO
6/23/2017 20:00,24.412,deg C,10121933,19842, VOL,HOBO
6/23/2017 21:00,24.219,deg C,10121933,19842, VOL,HOBO
6/23/2017 22:00,24.026,deg C,10121933,19842, VOL,HOBO
6/23/2017 23:00,23.857,deg C,10121933,19842, VOL,HOBO
6/24/2017 0:00,23.713,deg C,10121933,19842, VOL,HOBO
6/24/2017 1:00,23.593,deg C,10121933,19842, VOL,HOBO
6/24/2017 2:00,23.448,deg C,10121933,19842, VOL,HOBO
6/24/2017 3:00,23.352,deg C,10121933,19842, VOL,HOBO
6/24/2017 4:00,23.28,deg C,10121933,19842, VOL,HOBO
6/24/2017 5:00,23.208,deg C,10121933,19842, VOL,HOBO
6/24/2017 6:00,23.136,deg C,10121933,19842, VOL,HOBO
6/24/2017 7:00,23.064,deg C,10121933,19842, VOL,HOBO
6/24/2017 8:00,22.968,deg C,10121933,19842, VOL,HOBO
6/24/2017 9:00,22.417,deg C,10121933,19842, VOL,HOBO
6/24/2017 10:00,21.915,deg C,10121933,19842, VOL,HOBO
6/24/2017 11:00,22.417,deg C,10121933,19842, VOL,HOBO
6/24/2017 12:00,23.232,deg C,10121933,19842, VOL,HOBO
6/24/2017 13:00,24.267,deg C,10121933,19842, VOL,HOBO
6/24/2017 14:00,24.992,deg C,10121933,19842, VOL,HOBO
6/24/2017 15:00,25.501,deg C,10121933,19842, VOL,HOBO
6/24/2017 16:00,25.817,deg C,10121933,19842, VOL,HOBO
6/24/2017 17:00,26.061,deg C,10121933,19842, VOL,HOBO
6/24/2017 18:00,25.914,deg C,10121933,19842, VOL,HOBO
6/24/2017 19:00,25.574,deg C,10121933,19842, VOL,HOBO
6/24/2017 20:00,25.186,deg C,10121933,19842, VOL,HOBO
6/24/2017 21:00,24.702,deg C,10121933,19842, VOL,HOBO
6/24/2017 22:00,24.267,deg C,10121933,19842, VOL,HOBO
6/24/2017 23:00,23.809,deg C,10121933,19842, VOL,HOBO
6/25/2017 0:00,23.4,deg C,10121933,19842, VOL,HOBO
6/25/2017 1:00,23.16,deg C,10121933,19842, VOL,HOBO
6/25/2017 2:00,22.968,deg C,10121933,19842, VOL,HOBO
6/25/2017 3:00,22.729,deg C,10121933,19842, VOL,HOBO
6/25/2017 4:00,22.393,deg C,10121933,19842, VOL,HOBO
6/25/2017 5:00,21.963,deg C,10121933,19842, VOL,HOBO
6/25/2017 6:00,21.7,deg C,10121933,19842, VOL,HOBO
6/25/2017 7:00,21.533,deg C,10121933,19842, VOL,HOBO
6/25/2017 8:00,21.652,deg C,10121933,19842, VOL,HOBO
6/25/2017 9:00,22.058,deg C,10121933,19842, VOL,HOBO
6/25/2017 10:00,22.657,deg C,10121933,19842, VOL,HOBO
6/25/2017 11:00,23.352,deg C,10121933,19842, VOL,HOBO
6/25/2017 12:00,24.074,deg C,10121933,19842, VOL,HOBO
6/25/2017 13:00,24.847,deg C,10121933,19842, VOL,HOBO
6/25/2017 14:00,25.307,deg C,10121933,19842, VOL,HOBO
6/25/2017 15:00,25.501,deg C,10121933,19842, VOL,HOBO
6/25/2017 16:00,25.21,deg C,10121933,19842, VOL,HOBO
6/25/2017 17:00,24.895,deg C,10121933,19842, VOL,HOBO
6/25/2017 18:00,24.702,deg C,10121933,19842, VOL,HOBO
6/25/2017 19:00,24.557,deg C,10121933,19842, VOL,HOBO
6/25/2017 20:00,24.315,deg C,10121933,19842, VOL,HOBO
6/25/2017 21:00,23.954,deg C,10121933,19842, VOL,HOBO
6/25/2017 22:00,23.569,deg C,10121933,19842, VOL,HOBO
6/25/2017 23:00,23.184,deg C,10121933,19842, VOL,HOBO
6/26/2017 0:00,22.848,deg C,10121933,19842, VOL,HOBO
6/26/2017 1:00,22.513,deg C,10121933,19842, VOL,HOBO
6/26/2017 2:00,22.202,deg C,10121933,19842, VOL,HOBO
6/26/2017 3:00,21.915,deg C,10121933,19842, VOL,HOBO
6/26/2017 4:00,21.533,deg C,10121933,19842, VOL,HOBO
6/26/2017 5:00,21.127,deg C,10121933,19842, VOL,HOBO
6/26/2017 6:00,20.865,deg C,10121933,19842, VOL,HOBO
6/26/2017 7:00,20.603,deg C,10121933,19842, VOL,HOBO
6/26/2017 8:00,20.674,deg C,10121933,19842, VOL,HOBO
6/26/2017 9:00,21.008,deg C,10121933,19842, VOL,HOBO
6/26/2017 10:00,21.413,deg C,10121933,19842, VOL,HOBO
6/26/2017 11:00,21.939,deg C,10121933,19842, VOL,HOBO
6/26/2017 12:00,22.561,deg C,10121933,19842, VOL,HOBO
6/26/2017 13:00,22.968,deg C,10121933,19842, VOL,HOBO
6/26/2017 14:00,23.256,deg C,10121933,19842, VOL,HOBO
6/26/2017 15:00,23.641,deg C,10121933,19842, VOL,HOBO
6/26/2017 16:00,23.761,deg C,10121933,19842, VOL,HOBO
6/26/2017 17:00,23.737,deg C,10121933,19842, VOL,HOBO
6/26/2017 18:00,23.617,deg C,10121933,19842, VOL,HOBO
6/26/2017 19:00,23.448,deg C,10121933,19842, VOL,HOBO
6/26/2017 20:00,23.208,deg C,10121933,19842, VOL,HOBO
6/26/2017 21:00,22.872,deg C,10121933,19842, VOL,HOBO
6/26/2017 22:00,22.489,deg C,10121933,19842, VOL,HOBO
6/26/2017 23:00,22.106,deg C,10121933,19842, VOL,HOBO
6/27/2017 0:00,21.843,deg C,10121933,19842, VOL,HOBO
6/27/2017 1:00,21.7,deg C,10121933,19842, VOL,HOBO
6/27/2017 2:00,21.509,deg C,10121933,19842, VOL,HOBO
6/27/2017 3:00,21.39,deg C,10121933,19842, VOL,HOBO
6/27/2017 4:00,21.127,deg C,10121933,19842, VOL,HOBO
6/27/2017 5:00,20.889,deg C,10121933,19842, VOL,HOBO
6/27/2017 6:00,20.579,deg C,10121933,19842, VOL,HOBO
6/27/2017 7:00,20.484,deg C,10121933,19842, VOL,HOBO
6/27/2017 8:00,20.484,deg C,10121933,19842, VOL,HOBO
6/27/2017 9:00,20.507,deg C,10121933,19842, VOL,HOBO
6/27/2017 10:00,20.484,deg C,10121933,19842, VOL,HOBO
6/27/2017 11:00,20.865,deg C,10121933,19842, VOL,HOBO
6/27/2017 12:00,21.199,deg C,10121933,19842, VOL,HOBO
6/27/2017 13:00,21.533,deg C,10121933,19842, VOL,HOBO
6/27/2017 14:00,21.867,deg C,10121933,19842, VOL,HOBO
6/27/2017 15:00,22.154,deg C,10121933,19842, VOL,HOBO
6/27/2017 16:00,22.441,deg C,10121933,19842, VOL,HOBO
6/27/2017 17:00,22.585,deg C,10121933,19842, VOL,HOBO
6/27/2017 18:00,22.513,deg C,10121933,19842, VOL,HOBO
6/27/2017 19:00,22.441,deg C,10121933,19842, VOL,HOBO
6/27/2017 20:00,22.25,deg C,10121933,19842, VOL,HOBO
6/27/2017 21:00,22.034,deg C,10121933,19842, VOL,HOBO
6/27/2017 22:00,21.676,deg C,10121933,19842, VOL,HOBO
6/27/2017 23:00,21.199,deg C,10121933,19842, VOL,HOBO
6/28/2017 0:00,20.746,deg C,10121933,19842, VOL,HOBO
6/28/2017 1:00,20.555,deg C,10121933,19842, VOL,HOBO
6/28/2017 2:00,20.293,deg C,10121933,19842, VOL,HOBO
6/28/2017 3:00,19.936,deg C,10121933,19842, VOL,HOBO
6/28/2017 4:00,19.627,deg C,10121933,19842, VOL,HOBO
6/28/2017 5:00,19.365,deg C,10121933,19842, VOL,HOBO
6/28/2017 6:00,18.889,deg C,10121933,19842, VOL,HOBO
6/28/2017 7:00,18.699,deg C,10121933,19842, VOL,HOBO
6/28/2017 8:00,18.818,deg C,10121933,19842, VOL,HOBO
6/28/2017 9:00,19.175,deg C,10121933,19842, VOL,HOBO
6/28/2017 10:00,19.627,deg C,10121933,19842, VOL,HOBO
6/28/2017 11:00,20.15,deg C,10121933,19842, VOL,HOBO
6/28/2017 12:00,20.817,deg C,10121933,19842, VOL,HOBO
6/28/2017 13:00,21.318,deg C,10121933,19842, VOL,HOBO
6/28/2017 14:00,21.676,deg C,10121933,19842, VOL,HOBO
6/28/2017 15:00,22.011,deg C,10121933,19842, VOL,HOBO
6/28/2017 16:00,22.202,deg C,10121933,19842, VOL,HOBO
6/28/2017 17:00,22.321,deg C,10121933,19842, VOL,HOBO
6/28/2017 18:00,22.345,deg C,10121933,19842, VOL,HOBO
6/28/2017 19:00,22.25,deg C,10121933,19842, VOL,HOBO
6/28/2017 20:00,22.106,deg C,10121933,19842, VOL,HOBO
6/28/2017 21:00,21.748,deg C,10121933,19842, VOL,HOBO
6/28/2017 22:00,21.39,deg C,10121933,19842, VOL,HOBO
6/28/2017 23:00,21.103,deg C,10121933,19842, VOL,HOBO
6/29/2017 0:00,20.841,deg C,10121933,19842, VOL,HOBO
6/29/2017 1:00,20.579,deg C,10121933,19842, VOL,HOBO
6/29/2017 2:00,20.246,deg C,10121933,19842, VOL,HOBO
6/29/2017 3:00,19.936,deg C,10121933,19842, VOL,HOBO
6/29/2017 4:00,19.698,deg C,10121933,19842, VOL,HOBO
6/29/2017 5:00,19.532,deg C,10121933,19842, VOL,HOBO
6/29/2017 6:00,19.484,deg C,10121933,19842, VOL,HOBO
6/29/2017 7:00,19.46,deg C,10121933,19842, VOL,HOBO
6/29/2017 8:00,19.603,deg C,10121933,19842, VOL,HOBO
6/29/2017 9:00,19.793,deg C,10121933,19842, VOL,HOBO
6/29/2017 10:00,20.055,deg C,10121933,19842, VOL,HOBO
6/29/2017 11:00,20.412,deg C,10121933,19842, VOL,HOBO
6/29/2017 12:00,20.793,deg C,10121933,19842, VOL,HOBO
6/29/2017 13:00,21.342,deg C,10121933,19842, VOL,HOBO
6/29/2017 14:00,21.772,deg C,10121933,19842, VOL,HOBO
6/29/2017 15:00,21.891,deg C,10121933,19842, VOL,HOBO
6/29/2017 16:00,21.819,deg C,10121933,19842, VOL,HOBO
6/29/2017 17:00,21.772,deg C,10121933,19842, VOL,HOBO
6/29/2017 18:00,21.724,deg C,10121933,19842, VOL,HOBO
6/29/2017 19:00,21.533,deg C,10121933,19842, VOL,HOBO
6/29/2017 20:00,21.342,deg C,10121933,19842, VOL,HOBO
6/29/2017 21:00,21.175,deg C,10121933,19842, VOL,HOBO
6/29/2017 22:00,21.032,deg C,10121933,19842, VOL,HOBO
6/29/2017 23:00,20.936,deg C,10121933,19842, VOL,HOBO
6/30/2017 0:00,20.841,deg C,10121933,19842, VOL,HOBO
6/30/2017 1:00,20.746,deg C,10121933,19842, VOL,HOBO
6/30/2017 2:00,20.65,deg C,10121933,19842, VOL,HOBO
6/30/2017 3:00,20.579,deg C,10121933,19842, VOL,HOBO
6/30/2017 4:00,20.46,deg C,10121933,19842, VOL,HOBO
6/30/2017 5:00,20.388,deg C,10121933,19842, VOL,HOBO
6/30/2017 6:00,20.317,deg C,10121933,19842, VOL,HOBO
6/30/2017 7:00,20.341,deg C,10121933,19842, VOL,HOBO
6/30/2017 8:00,20.46,deg C,10121933,19842, VOL,HOBO
6/30/2017 9:00,20.722,deg C,10121933,19842, VOL,HOBO
6/30/2017 10:00,20.889,deg C,10121933,19842, VOL,HOBO
6/30/2017 11:00,21.27,deg C,10121933,19842, VOL,HOBO
6/30/2017 12:00,21.891,deg C,10121933,19842, VOL,HOBO
6/30/2017 13:00,22.537,deg C,10121933,19842, VOL,HOBO
6/30/2017 14:00,23.088,deg C,10121933,19842, VOL,HOBO
6/30/2017 15:00,23.448,deg C,10121933,19842, VOL,HOBO
6/30/2017 16:00,23.593,deg C,10121933,19842, VOL,HOBO
6/30/2017 17:00,23.665,deg C,10121933,19842, VOL,HOBO
6/30/2017 18:00,23.424,deg C,10121933,19842, VOL,HOBO
6/30/2017 19:00,23.16,deg C,10121933,19842, VOL,HOBO
6/30/2017 20:00,22.944,deg C,10121933,19842, VOL,HOBO
6/30/2017 21:00,22.681,deg C,10121933,19842, VOL,HOBO
6/30/2017 22:00,22.441,deg C,10121933,19842, VOL,HOBO
6/30/2017 23:00,22.274,deg C,10121933,19842, VOL,HOBO
7/1/2017 0:00,22.13,deg C,10121933,19842, VOL,HOBO
7/1/2017 1:00,22.011,deg C,10121933,19842, VOL,HOBO
7/1/2017 2:00,21.891,deg C,10121933,19842, VOL,HOBO
7/1/2017 3:00,21.772,deg C,10121933,19842, VOL,HOBO
7/1/2017 4:00,21.581,deg C,10121933,19842, VOL,HOBO
7/1/2017 5:00,21.413,deg C,10121933,19842, VOL,HOBO
7/1/2017 6:00,21.318,deg C,10121933,19842, VOL,HOBO
7/1/2017 7:00,21.318,deg C,10121933,19842, VOL,HOBO
7/1/2017 8:00,21.485,deg C,10121933,19842, VOL,HOBO
7/1/2017 9:00,21.772,deg C,10121933,19842, VOL,HOBO
7/1/2017 10:00,22.13,deg C,10121933,19842, VOL,HOBO
7/1/2017 11:00,22.441,deg C,10121933,19842, VOL,HOBO
7/1/2017 12:00,22.776,deg C,10121933,19842, VOL,HOBO
7/1/2017 13:00,22.992,deg C,10121933,19842, VOL,HOBO
7/1/2017 14:00,23.064,deg C,10121933,19842, VOL,HOBO
7/1/2017 15:00,23.088,deg C,10121933,19842, VOL,HOBO
7/1/2017 16:00,22.992,deg C,10121933,19842, VOL,HOBO
7/1/2017 17:00,22.92,deg C,10121933,19842, VOL,HOBO
7/1/2017 18:00,22.824,deg C,10121933,19842, VOL,HOBO
7/1/2017 19:00,22.776,deg C,10121933,19842, VOL,HOBO
7/1/2017 20:00,22.705,deg C,10121933,19842, VOL,HOBO
7/1/2017 21:00,22.633,deg C,10121933,19842, VOL,HOBO
7/1/2017 22:00,22.585,deg C,10121933,19842, VOL,HOBO
7/1/2017 23:00,22.489,deg C,10121933,19842, VOL,HOBO
7/2/2017 0:00,22.393,deg C,10121933,19842, VOL,HOBO
7/2/2017 1:00,22.274,deg C,10121933,19842, VOL,HOBO
7/2/2017 2:00,22.082,deg C,10121933,19842, VOL,HOBO
7/2/2017 3:00,21.891,deg C,10121933,19842, VOL,HOBO
7/2/2017 4:00,21.7,deg C,10121933,19842, VOL,HOBO
7/2/2017 5:00,21.604,deg C,10121933,19842, VOL,HOBO
7/2/2017 6:00,21.509,deg C,10121933,19842, VOL,HOBO
7/2/2017 7:00,21.485,deg C,10121933,19842, VOL,HOBO
7/2/2017 8:00,21.581,deg C,10121933,19842, VOL,HOBO
7/2/2017 9:00,21.891,deg C,10121933,19842, VOL,HOBO
7/2/2017 10:00,22.298,deg C,10121933,19842, VOL,HOBO
7/2/2017 11:00,22.8,deg C,10121933,19842, VOL,HOBO
7/2/2017 12:00,23.448,deg C,10121933,19842, VOL,HOBO
7/2/2017 13:00,24.098,deg C,10121933,19842, VOL,HOBO
7/2/2017 14:00,24.653,deg C,10121933,19842, VOL,HOBO
7/2/2017 15:00,24.944,deg C,10121933,19842, VOL,HOBO
7/2/2017 16:00,25.016,deg C,10121933,19842, VOL,HOBO
7/2/2017 17:00,24.968,deg C,10121933,19842, VOL,HOBO
7/2/2017 18:00,24.919,deg C,10121933,19842, VOL,HOBO
7/2/2017 19:00,24.774,deg C,10121933,19842, VOL,HOBO
7/2/2017 20:00,24.581,deg C,10121933,19842, VOL,HOBO
7/2/2017 21:00,24.291,deg C,10121933,19842, VOL,HOBO
7/2/2017 22:00,23.93,deg C,10121933,19842, VOL,HOBO
7/2/2017 23:00,23.665,deg C,10121933,19842, VOL,HOBO
7/3/2017 0:00,23.352,deg C,10121933,19842, VOL,HOBO
7/3/2017 1:00,23.04,deg C,10121933,19842, VOL,HOBO
7/3/2017 2:00,22.729,deg C,10121933,19842, VOL,HOBO
7/3/2017 3:00,22.393,deg C,10121933,19842, VOL,HOBO
7/3/2017 4:00,22.082,deg C,10121933,19842, VOL,HOBO
7/3/2017 5:00,21.772,deg C,10121933,19842, VOL,HOBO
7/3/2017 6:00,21.437,deg C,10121933,19842, VOL,HOBO
7/3/2017 7:00,21.246,deg C,10121933,19842, VOL,HOBO
7/3/2017 8:00,21.342,deg C,10121933,19842, VOL,HOBO
7/3/2017 9:00,21.724,deg C,10121933,19842, VOL,HOBO
7/3/2017 10:00,22.274,deg C,10121933,19842, VOL,HOBO
7/3/2017 11:00,22.776,deg C,10121933,19842, VOL,HOBO
7/3/2017 12:00,23.352,deg C,10121933,19842, VOL,HOBO
7/3/2017 13:00,23.809,deg C,10121933,19842, VOL,HOBO
7/3/2017 14:00,24.098,deg C,10121933,19842, VOL,HOBO
7/3/2017 15:00,24.291,deg C,10121933,19842, VOL,HOBO
7/3/2017 16:00,24.315,deg C,10121933,19842, VOL,HOBO
7/3/2017 17:00,24.243,deg C,10121933,19842, VOL,HOBO
7/3/2017 18:00,24.267,deg C,10121933,19842, VOL,HOBO
7/3/2017 19:00,24.098,deg C,10121933,19842, VOL,HOBO
7/3/2017 20:00,23.954,deg C,10121933,19842, VOL,HOBO
7/3/2017 21:00,23.665,deg C,10121933,19842, VOL,HOBO
7/3/2017 22:00,23.28,deg C,10121933,19842, VOL,HOBO
7/3/2017 23:00,22.896,deg C,10121933,19842, VOL,HOBO
7/4/2017 0:00,22.513,deg C,10121933,19842, VOL,HOBO
7/4/2017 1:00,22.13,deg C,10121933,19842, VOL,HOBO
7/4/2017 2:00,21.724,deg C,10121933,19842, VOL,HOBO
7/4/2017 3:00,21.413,deg C,10121933,19842, VOL,HOBO
