Date_Time,Temp,UOM,ProbeID,SID,Collector
6/29/2016 16:00,23.28,deg,9862220,14445,ABM
6/29/2016 17:00,22.968,deg,9862220,14445,ABM
6/29/2016 18:00,22.681,deg,9862220,14445,ABM
6/29/2016 19:00,22.489,deg,9862220,14445,ABM
6/29/2016 20:00,22.226,deg,9862220,14445,ABM
6/29/2016 21:00,21.963,deg,9862220,14445,ABM
6/29/2016 22:00,21.7,deg,9862220,14445,ABM
6/29/2016 23:00,21.437,deg,9862220,14445,ABM
6/30/2016 0:00,21.223,deg,9862220,14445,ABM
6/30/2016 1:00,21.032,deg,9862220,14445,ABM
6/30/2016 2:00,20.841,deg,9862220,14445,ABM
6/30/2016 3:00,20.65,deg,9862220,14445,ABM
6/30/2016 4:00,20.507,deg,9862220,14445,ABM
6/30/2016 5:00,20.365,deg,9862220,14445,ABM
6/30/2016 6:00,20.246,deg,9862220,14445,ABM
6/30/2016 7:00,20.174,deg,9862220,14445,ABM
6/30/2016 8:00,20.198,deg,9862220,14445,ABM
6/30/2016 9:00,20.293,deg,9862220,14445,ABM
6/30/2016 10:00,20.603,deg,9862220,14445,ABM
6/30/2016 11:00,21.199,deg,9862220,14445,ABM
6/30/2016 12:00,22.082,deg,9862220,14445,ABM
6/30/2016 13:00,22.848,deg,9862220,14445,ABM
6/30/2016 14:00,23.497,deg,9862220,14445,ABM
6/30/2016 15:00,23.352,deg,9862220,14445,ABM
6/30/2016 16:00,23.208,deg,9862220,14445,ABM
6/30/2016 17:00,22.848,deg,9862220,14445,ABM
6/30/2016 18:00,22.465,deg,9862220,14445,ABM
6/30/2016 19:00,22.345,deg,9862220,14445,ABM
6/30/2016 20:00,22.274,deg,9862220,14445,ABM
6/30/2016 21:00,22.106,deg,9862220,14445,ABM
6/30/2016 22:00,21.867,deg,9862220,14445,ABM
6/30/2016 23:00,21.652,deg,9862220,14445,ABM
7/1/2016 0:00,21.485,deg,9862220,14445,ABM
7/1/2016 1:00,21.318,deg,9862220,14445,ABM
7/1/2016 2:00,21.151,deg,9862220,14445,ABM
7/1/2016 3:00,20.984,deg,9862220,14445,ABM
7/1/2016 4:00,20.817,deg,9862220,14445,ABM
7/1/2016 5:00,20.65,deg,9862220,14445,ABM
7/1/2016 6:00,20.507,deg,9862220,14445,ABM
7/1/2016 7:00,20.412,deg,9862220,14445,ABM
7/1/2016 8:00,20.46,deg,9862220,14445,ABM
7/1/2016 9:00,20.698,deg,9862220,14445,ABM
7/1/2016 10:00,21.032,deg,9862220,14445,ABM
7/1/2016 11:00,21.461,deg,9862220,14445,ABM
7/1/2016 12:00,21.748,deg,9862220,14445,ABM
7/1/2016 13:00,21.987,deg,9862220,14445,ABM
7/1/2016 14:00,22.202,deg,9862220,14445,ABM
7/1/2016 15:00,22.178,deg,9862220,14445,ABM
7/1/2016 16:00,22.226,deg,9862220,14445,ABM
7/1/2016 17:00,21.963,deg,9862220,14445,ABM
7/1/2016 18:00,21.819,deg,9862220,14445,ABM
7/1/2016 19:00,21.7,deg,9862220,14445,ABM
7/1/2016 20:00,21.604,deg,9862220,14445,ABM
7/1/2016 21:00,21.509,deg,9862220,14445,ABM
7/1/2016 22:00,21.39,deg,9862220,14445,ABM
7/1/2016 23:00,21.246,deg,9862220,14445,ABM
7/2/2016 0:00,21.103,deg,9862220,14445,ABM
7/2/2016 1:00,20.936,deg,9862220,14445,ABM
7/2/2016 2:00,20.77,deg,9862220,14445,ABM
7/2/2016 3:00,20.627,deg,9862220,14445,ABM
7/2/2016 4:00,20.46,deg,9862220,14445,ABM
7/2/2016 5:00,20.341,deg,9862220,14445,ABM
7/2/2016 6:00,20.198,deg,9862220,14445,ABM
7/2/2016 7:00,20.079,deg,9862220,14445,ABM
7/2/2016 8:00,20.007,deg,9862220,14445,ABM
7/2/2016 9:00,20.031,deg,9862220,14445,ABM
7/2/2016 10:00,20.222,deg,9862220,14445,ABM
7/2/2016 11:00,20.627,deg,9862220,14445,ABM
7/2/2016 12:00,20.936,deg,9862220,14445,ABM
7/2/2016 13:00,21.461,deg,9862220,14445,ABM
7/2/2016 14:00,21.772,deg,9862220,14445,ABM
7/2/2016 15:00,21.867,deg,9862220,14445,ABM
7/2/2016 16:00,21.795,deg,9862220,14445,ABM
7/2/2016 17:00,21.533,deg,9862220,14445,ABM
7/2/2016 18:00,21.223,deg,9862220,14445,ABM
7/2/2016 19:00,21.008,deg,9862220,14445,ABM
7/2/2016 20:00,20.865,deg,9862220,14445,ABM
7/2/2016 21:00,20.674,deg,9862220,14445,ABM
7/2/2016 22:00,20.436,deg,9862220,14445,ABM
7/2/2016 23:00,20.222,deg,9862220,14445,ABM
7/3/2016 0:00,20.031,deg,9862220,14445,ABM
7/3/2016 1:00,19.841,deg,9862220,14445,ABM
7/3/2016 2:00,19.674,deg,9862220,14445,ABM
7/3/2016 3:00,19.508,deg,9862220,14445,ABM
7/3/2016 4:00,19.341,deg,9862220,14445,ABM
7/3/2016 5:00,19.175,deg,9862220,14445,ABM
7/3/2016 6:00,19.032,deg,9862220,14445,ABM
7/3/2016 7:00,18.937,deg,9862220,14445,ABM
7/3/2016 8:00,18.961,deg,9862220,14445,ABM
7/3/2016 9:00,19.127,deg,9862220,14445,ABM
7/3/2016 10:00,19.484,deg,9862220,14445,ABM
7/3/2016 11:00,20.126,deg,9862220,14445,ABM
7/3/2016 12:00,20.936,deg,9862220,14445,ABM
7/3/2016 13:00,21.628,deg,9862220,14445,ABM
7/3/2016 14:00,21.748,deg,9862220,14445,ABM
7/3/2016 15:00,21.604,deg,9862220,14445,ABM
7/3/2016 16:00,21.366,deg,9862220,14445,ABM
7/3/2016 17:00,21.127,deg,9862220,14445,ABM
7/3/2016 18:00,20.96,deg,9862220,14445,ABM
7/3/2016 19:00,20.817,deg,9862220,14445,ABM
7/3/2016 20:00,20.65,deg,9862220,14445,ABM
7/3/2016 21:00,20.484,deg,9862220,14445,ABM
7/3/2016 22:00,20.317,deg,9862220,14445,ABM
7/3/2016 23:00,20.126,deg,9862220,14445,ABM
7/4/2016 0:00,19.96,deg,9862220,14445,ABM
7/4/2016 1:00,19.793,deg,9862220,14445,ABM
7/4/2016 2:00,19.627,deg,9862220,14445,ABM
7/4/2016 3:00,19.436,deg,9862220,14445,ABM
7/4/2016 4:00,19.27,deg,9862220,14445,ABM
7/4/2016 5:00,19.127,deg,9862220,14445,ABM
7/4/2016 6:00,18.961,deg,9862220,14445,ABM
7/4/2016 7:00,18.866,deg,9862220,14445,ABM
7/4/2016 8:00,18.889,deg,9862220,14445,ABM
7/4/2016 9:00,19.056,deg,9862220,14445,ABM
7/4/2016 10:00,19.436,deg,9862220,14445,ABM
7/4/2016 11:00,20.15,deg,9862220,14445,ABM
7/4/2016 12:00,21.032,deg,9862220,14445,ABM
7/4/2016 13:00,21.843,deg,9862220,14445,ABM
7/4/2016 14:00,22.489,deg,9862220,14445,ABM
7/4/2016 15:00,22.872,deg,9862220,14445,ABM
7/4/2016 16:00,22.657,deg,9862220,14445,ABM
7/4/2016 17:00,22.106,deg,9862220,14445,ABM
7/4/2016 18:00,21.7,deg,9862220,14445,ABM
7/4/2016 19:00,21.533,deg,9862220,14445,ABM
7/4/2016 20:00,21.485,deg,9862220,14445,ABM
7/4/2016 21:00,21.437,deg,9862220,14445,ABM
7/4/2016 22:00,21.39,deg,9862220,14445,ABM
7/4/2016 23:00,21.294,deg,9862220,14445,ABM
7/5/2016 0:00,21.199,deg,9862220,14445,ABM
7/5/2016 1:00,21.127,deg,9862220,14445,ABM
7/5/2016 2:00,21.032,deg,9862220,14445,ABM
7/5/2016 3:00,20.936,deg,9862220,14445,ABM
7/5/2016 4:00,20.936,deg,9862220,14445,ABM
7/5/2016 5:00,20.746,deg,9862220,14445,ABM
7/5/2016 6:00,20.436,deg,9862220,14445,ABM
7/5/2016 7:00,20.174,deg,9862220,14445,ABM
7/5/2016 8:00,19.984,deg,9862220,14445,ABM
7/5/2016 9:00,19.865,deg,9862220,14445,ABM
7/5/2016 10:00,19.96,deg,9862220,14445,ABM
7/5/2016 11:00,20.055,deg,9862220,14445,ABM
7/5/2016 12:00,20.365,deg,9862220,14445,ABM
7/5/2016 13:00,20.507,deg,9862220,14445,ABM
7/5/2016 14:00,20.793,deg,9862220,14445,ABM
7/5/2016 15:00,21.366,deg,9862220,14445,ABM
7/5/2016 16:00,21.748,deg,9862220,14445,ABM
7/5/2016 17:00,21.724,deg,9862220,14445,ABM
7/5/2016 18:00,21.724,deg,9862220,14445,ABM
7/5/2016 19:00,21.7,deg,9862220,14445,ABM
7/5/2016 20:00,21.604,deg,9862220,14445,ABM
7/5/2016 21:00,21.557,deg,9862220,14445,ABM
7/5/2016 22:00,21.509,deg,9862220,14445,ABM
7/5/2016 23:00,21.461,deg,9862220,14445,ABM
7/6/2016 0:00,21.461,deg,9862220,14445,ABM
7/6/2016 1:00,21.39,deg,9862220,14445,ABM
7/6/2016 2:00,21.318,deg,9862220,14445,ABM
7/6/2016 3:00,21.223,deg,9862220,14445,ABM
7/6/2016 4:00,21.127,deg,9862220,14445,ABM
7/6/2016 5:00,21.008,deg,9862220,14445,ABM
7/6/2016 6:00,20.889,deg,9862220,14445,ABM
7/6/2016 7:00,20.793,deg,9862220,14445,ABM
7/6/2016 8:00,20.793,deg,9862220,14445,ABM
7/6/2016 9:00,20.936,deg,9862220,14445,ABM
7/6/2016 10:00,21.27,deg,9862220,14445,ABM
7/6/2016 11:00,21.724,deg,9862220,14445,ABM
7/6/2016 12:00,22.369,deg,9862220,14445,ABM
7/6/2016 13:00,22.848,deg,9862220,14445,ABM
7/6/2016 14:00,23.16,deg,9862220,14445,ABM
7/6/2016 15:00,23.448,deg,9862220,14445,ABM
7/6/2016 16:00,23.569,deg,9862220,14445,ABM
7/6/2016 17:00,23.4,deg,9862220,14445,ABM
7/6/2016 18:00,23.328,deg,9862220,14445,ABM
7/6/2016 19:00,23.328,deg,9862220,14445,ABM
7/6/2016 20:00,23.376,deg,9862220,14445,ABM
7/6/2016 21:00,23.328,deg,9862220,14445,ABM
7/6/2016 22:00,23.232,deg,9862220,14445,ABM
7/6/2016 23:00,23.112,deg,9862220,14445,ABM
7/7/2016 0:00,22.968,deg,9862220,14445,ABM
7/7/2016 1:00,22.824,deg,9862220,14445,ABM
7/7/2016 2:00,22.705,deg,9862220,14445,ABM
7/7/2016 3:00,22.609,deg,9862220,14445,ABM
7/7/2016 4:00,22.465,deg,9862220,14445,ABM
7/7/2016 5:00,22.345,deg,9862220,14445,ABM
7/7/2016 6:00,22.202,deg,9862220,14445,ABM
7/7/2016 7:00,22.082,deg,9862220,14445,ABM
7/7/2016 8:00,22.082,deg,9862220,14445,ABM
7/7/2016 9:00,22.274,deg,9862220,14445,ABM
7/7/2016 10:00,22.465,deg,9862220,14445,ABM
7/7/2016 11:00,22.896,deg,9862220,14445,ABM
7/7/2016 12:00,23.448,deg,9862220,14445,ABM
7/7/2016 13:00,23.833,deg,9862220,14445,ABM
7/7/2016 14:00,24.195,deg,9862220,14445,ABM
7/7/2016 15:00,24.026,deg,9862220,14445,ABM
7/7/2016 16:00,23.737,deg,9862220,14445,ABM
7/7/2016 17:00,23.448,deg,9862220,14445,ABM
7/7/2016 18:00,23.352,deg,9862220,14445,ABM
7/7/2016 19:00,23.328,deg,9862220,14445,ABM
7/7/2016 20:00,23.256,deg,9862220,14445,ABM
7/7/2016 21:00,23.112,deg,9862220,14445,ABM
7/7/2016 22:00,22.968,deg,9862220,14445,ABM
7/7/2016 23:00,22.824,deg,9862220,14445,ABM
7/8/2016 0:00,22.705,deg,9862220,14445,ABM
7/8/2016 1:00,22.585,deg,9862220,14445,ABM
7/8/2016 2:00,22.417,deg,9862220,14445,ABM
7/8/2016 3:00,22.226,deg,9862220,14445,ABM
7/8/2016 4:00,22.058,deg,9862220,14445,ABM
7/8/2016 5:00,21.867,deg,9862220,14445,ABM
7/8/2016 6:00,21.413,deg,9862220,14445,ABM
7/8/2016 7:00,21.366,deg,9862220,14445,ABM
7/8/2016 8:00,21.652,deg,9862220,14445,ABM
7/8/2016 9:00,22.034,deg,9862220,14445,ABM
7/8/2016 10:00,22.345,deg,9862220,14445,ABM
7/8/2016 11:00,22.393,deg,9862220,14445,ABM
7/8/2016 12:00,22.489,deg,9862220,14445,ABM
7/8/2016 13:00,22.537,deg,9862220,14445,ABM
7/8/2016 14:00,22.705,deg,9862220,14445,ABM
7/8/2016 15:00,23.016,deg,9862220,14445,ABM
7/8/2016 16:00,23.28,deg,9862220,14445,ABM
7/8/2016 17:00,23.232,deg,9862220,14445,ABM
7/8/2016 18:00,23.136,deg,9862220,14445,ABM
7/8/2016 19:00,23.088,deg,9862220,14445,ABM
7/8/2016 20:00,23.016,deg,9862220,14445,ABM
7/8/2016 21:00,22.872,deg,9862220,14445,ABM
7/8/2016 22:00,22.705,deg,9862220,14445,ABM
7/8/2016 23:00,22.561,deg,9862220,14445,ABM
7/9/2016 0:00,22.417,deg,9862220,14445,ABM
7/9/2016 1:00,22.25,deg,9862220,14445,ABM
7/9/2016 2:00,22.034,deg,9862220,14445,ABM
7/9/2016 3:00,21.795,deg,9862220,14445,ABM
7/9/2016 4:00,21.604,deg,9862220,14445,ABM
7/9/2016 5:00,21.39,deg,9862220,14445,ABM
7/9/2016 6:00,21.223,deg,9862220,14445,ABM
7/9/2016 7:00,21.056,deg,9862220,14445,ABM
7/9/2016 8:00,20.913,deg,9862220,14445,ABM
7/9/2016 9:00,20.841,deg,9862220,14445,ABM
7/9/2016 10:00,20.841,deg,9862220,14445,ABM
7/9/2016 11:00,20.793,deg,9862220,14445,ABM
7/9/2016 12:00,20.77,deg,9862220,14445,ABM
7/9/2016 13:00,20.817,deg,9862220,14445,ABM
7/9/2016 14:00,20.817,deg,9862220,14445,ABM
7/9/2016 15:00,20.77,deg,9862220,14445,ABM
7/9/2016 16:00,20.698,deg,9862220,14445,ABM
7/9/2016 17:00,20.627,deg,9862220,14445,ABM
7/9/2016 18:00,20.579,deg,9862220,14445,ABM
7/9/2016 19:00,20.507,deg,9862220,14445,ABM
7/9/2016 20:00,20.436,deg,9862220,14445,ABM
7/9/2016 21:00,20.341,deg,9862220,14445,ABM
7/9/2016 22:00,20.269,deg,9862220,14445,ABM
7/9/2016 23:00,20.198,deg,9862220,14445,ABM
7/10/2016 0:00,20.103,deg,9862220,14445,ABM
7/10/2016 1:00,20.031,deg,9862220,14445,ABM
7/10/2016 2:00,19.96,deg,9862220,14445,ABM
7/10/2016 3:00,19.865,deg,9862220,14445,ABM
7/10/2016 4:00,19.77,deg,9862220,14445,ABM
7/10/2016 5:00,19.674,deg,9862220,14445,ABM
7/10/2016 6:00,19.579,deg,9862220,14445,ABM
7/10/2016 7:00,19.508,deg,9862220,14445,ABM
7/10/2016 8:00,19.436,deg,9862220,14445,ABM
7/10/2016 9:00,19.413,deg,9862220,14445,ABM
7/10/2016 10:00,19.555,deg,9862220,14445,ABM
7/10/2016 11:00,19.722,deg,9862220,14445,ABM
7/10/2016 12:00,19.888,deg,9862220,14445,ABM
7/10/2016 13:00,20.103,deg,9862220,14445,ABM
7/10/2016 14:00,20.317,deg,9862220,14445,ABM
7/10/2016 15:00,20.436,deg,9862220,14445,ABM
7/10/2016 16:00,20.388,deg,9862220,14445,ABM
7/10/2016 17:00,20.388,deg,9862220,14445,ABM
7/10/2016 18:00,20.341,deg,9862220,14445,ABM
7/10/2016 19:00,20.317,deg,9862220,14445,ABM
7/10/2016 20:00,20.293,deg,9862220,14445,ABM
7/10/2016 21:00,20.222,deg,9862220,14445,ABM
7/10/2016 22:00,20.126,deg,9862220,14445,ABM
7/10/2016 23:00,20.031,deg,9862220,14445,ABM
7/11/2016 0:00,19.936,deg,9862220,14445,ABM
7/11/2016 1:00,19.817,deg,9862220,14445,ABM
7/11/2016 2:00,19.674,deg,9862220,14445,ABM
7/11/2016 3:00,19.508,deg,9862220,14445,ABM
7/11/2016 4:00,19.318,deg,9862220,14445,ABM
7/11/2016 5:00,19.151,deg,9862220,14445,ABM
7/11/2016 6:00,18.985,deg,9862220,14445,ABM
7/11/2016 7:00,18.842,deg,9862220,14445,ABM
7/11/2016 8:00,18.747,deg,9862220,14445,ABM
7/11/2016 9:00,18.771,deg,9862220,14445,ABM
7/11/2016 10:00,18.913,deg,9862220,14445,ABM
7/11/2016 11:00,19.199,deg,9862220,14445,ABM
7/11/2016 12:00,19.532,deg,9862220,14445,ABM
7/11/2016 13:00,19.746,deg,9862220,14445,ABM
7/11/2016 14:00,20.103,deg,9862220,14445,ABM
7/11/2016 15:00,20.46,deg,9862220,14445,ABM
7/11/2016 16:00,20.674,deg,9862220,14445,ABM
7/11/2016 17:00,20.603,deg,9862220,14445,ABM
7/11/2016 18:00,20.531,deg,9862220,14445,ABM
7/11/2016 19:00,20.46,deg,9862220,14445,ABM
7/11/2016 20:00,20.341,deg,9862220,14445,ABM
7/11/2016 21:00,20.198,deg,9862220,14445,ABM
7/11/2016 22:00,20.055,deg,9862220,14445,ABM
7/11/2016 23:00,19.96,deg,9862220,14445,ABM
7/12/2016 0:00,19.865,deg,9862220,14445,ABM
7/12/2016 1:00,19.722,deg,9862220,14445,ABM
7/12/2016 2:00,19.579,deg,9862220,14445,ABM
7/12/2016 3:00,19.365,deg,9862220,14445,ABM
7/12/2016 4:00,19.151,deg,9862220,14445,ABM
7/12/2016 5:00,18.913,deg,9862220,14445,ABM
7/12/2016 6:00,18.699,deg,9862220,14445,ABM
7/12/2016 7:00,18.533,deg,9862220,14445,ABM
7/12/2016 8:00,18.509,deg,9862220,14445,ABM
7/12/2016 9:00,18.628,deg,9862220,14445,ABM
7/12/2016 10:00,18.889,deg,9862220,14445,ABM
7/12/2016 11:00,19.222,deg,9862220,14445,ABM
7/12/2016 12:00,19.651,deg,9862220,14445,ABM
7/12/2016 13:00,20.222,deg,9862220,14445,ABM
7/12/2016 14:00,20.746,deg,9862220,14445,ABM
7/12/2016 15:00,21.27,deg,9862220,14445,ABM
7/12/2016 16:00,21.485,deg,9862220,14445,ABM
7/12/2016 17:00,21.413,deg,9862220,14445,ABM
7/12/2016 18:00,21.294,deg,9862220,14445,ABM
7/12/2016 19:00,21.199,deg,9862220,14445,ABM
7/12/2016 20:00,21.079,deg,9862220,14445,ABM
7/12/2016 21:00,20.96,deg,9862220,14445,ABM
7/12/2016 22:00,20.889,deg,9862220,14445,ABM
7/12/2016 23:00,20.817,deg,9862220,14445,ABM
7/13/2016 0:00,20.77,deg,9862220,14445,ABM
7/13/2016 1:00,20.674,deg,9862220,14445,ABM
7/13/2016 2:00,20.603,deg,9862220,14445,ABM
7/13/2016 3:00,20.507,deg,9862220,14445,ABM
7/13/2016 4:00,20.388,deg,9862220,14445,ABM
7/13/2016 5:00,20.246,deg,9862220,14445,ABM
7/13/2016 6:00,20.079,deg,9862220,14445,ABM
7/13/2016 7:00,19.936,deg,9862220,14445,ABM
7/13/2016 8:00,19.912,deg,9862220,14445,ABM
7/13/2016 9:00,20.007,deg,9862220,14445,ABM
7/13/2016 10:00,20.246,deg,9862220,14445,ABM
7/13/2016 11:00,20.531,deg,9862220,14445,ABM
7/13/2016 12:00,20.96,deg,9862220,14445,ABM
7/13/2016 13:00,21.366,deg,9862220,14445,ABM
7/13/2016 14:00,21.867,deg,9862220,14445,ABM
7/13/2016 15:00,22.274,deg,9862220,14445,ABM
7/13/2016 16:00,22.513,deg,9862220,14445,ABM
7/13/2016 17:00,22.417,deg,9862220,14445,ABM
7/13/2016 18:00,22.321,deg,9862220,14445,ABM
7/13/2016 19:00,22.202,deg,9862220,14445,ABM
7/13/2016 20:00,22.082,deg,9862220,14445,ABM
7/13/2016 21:00,21.963,deg,9862220,14445,ABM
7/13/2016 22:00,21.867,deg,9862220,14445,ABM
7/13/2016 23:00,21.772,deg,9862220,14445,ABM
7/14/2016 0:00,21.7,deg,9862220,14445,ABM
7/14/2016 1:00,21.628,deg,9862220,14445,ABM
7/14/2016 2:00,21.557,deg,9862220,14445,ABM
7/14/2016 3:00,21.509,deg,9862220,14445,ABM
7/14/2016 4:00,21.39,deg,9862220,14445,ABM
7/14/2016 5:00,21.27,deg,9862220,14445,ABM
7/14/2016 6:00,21.103,deg,9862220,14445,ABM
7/14/2016 7:00,20.936,deg,9862220,14445,ABM
7/14/2016 8:00,20.817,deg,9862220,14445,ABM
7/14/2016 9:00,20.746,deg,9862220,14445,ABM
7/14/2016 10:00,20.722,deg,9862220,14445,ABM
7/14/2016 11:00,20.793,deg,9862220,14445,ABM
7/14/2016 12:00,21.103,deg,9862220,14445,ABM
7/14/2016 13:00,21.318,deg,9862220,14445,ABM
7/14/2016 14:00,21.628,deg,9862220,14445,ABM
7/14/2016 15:00,21.819,deg,9862220,14445,ABM
7/14/2016 16:00,21.939,deg,9862220,14445,ABM
7/14/2016 17:00,21.843,deg,9862220,14445,ABM
7/14/2016 18:00,21.772,deg,9862220,14445,ABM
7/14/2016 19:00,21.724,deg,9862220,14445,ABM
7/14/2016 20:00,21.724,deg,9862220,14445,ABM
7/14/2016 21:00,21.652,deg,9862220,14445,ABM
7/14/2016 22:00,21.581,deg,9862220,14445,ABM
7/14/2016 23:00,21.533,deg,9862220,14445,ABM
7/15/2016 0:00,21.485,deg,9862220,14445,ABM
7/15/2016 1:00,21.437,deg,9862220,14445,ABM
7/15/2016 2:00,21.39,deg,9862220,14445,ABM
7/15/2016 3:00,21.342,deg,9862220,14445,ABM
7/15/2016 4:00,21.294,deg,9862220,14445,ABM
7/15/2016 5:00,21.223,deg,9862220,14445,ABM
7/15/2016 6:00,21.127,deg,9862220,14445,ABM
7/15/2016 7:00,21.079,deg,9862220,14445,ABM
7/15/2016 8:00,21.079,deg,9862220,14445,ABM
7/15/2016 9:00,21.223,deg,9862220,14445,ABM
7/15/2016 10:00,21.557,deg,9862220,14445,ABM
7/15/2016 11:00,22.058,deg,9862220,14445,ABM
7/15/2016 12:00,22.417,deg,9862220,14445,ABM
7/15/2016 13:00,22.609,deg,9862220,14445,ABM
7/15/2016 14:00,22.944,deg,9862220,14445,ABM
7/15/2016 15:00,23.112,deg,9862220,14445,ABM
7/15/2016 16:00,23.232,deg,9862220,14445,ABM
7/15/2016 17:00,23.208,deg,9862220,14445,ABM
7/15/2016 18:00,23.16,deg,9862220,14445,ABM
7/15/2016 19:00,23.088,deg,9862220,14445,ABM
7/15/2016 20:00,22.968,deg,9862220,14445,ABM
7/15/2016 21:00,22.8,deg,9862220,14445,ABM
7/15/2016 22:00,22.633,deg,9862220,14445,ABM
7/15/2016 23:00,22.489,deg,9862220,14445,ABM
7/16/2016 0:00,22.369,deg,9862220,14445,ABM
7/16/2016 1:00,22.25,deg,9862220,14445,ABM
7/16/2016 2:00,22.13,deg,9862220,14445,ABM
7/16/2016 3:00,22.034,deg,9862220,14445,ABM
7/16/2016 4:00,21.939,deg,9862220,14445,ABM
7/16/2016 5:00,21.843,deg,9862220,14445,ABM
7/16/2016 6:00,21.748,deg,9862220,14445,ABM
7/16/2016 7:00,21.676,deg,9862220,14445,ABM
7/16/2016 8:00,21.676,deg,9862220,14445,ABM
7/16/2016 9:00,21.819,deg,9862220,14445,ABM
7/16/2016 10:00,22.106,deg,9862220,14445,ABM
7/16/2016 11:00,22.633,deg,9862220,14445,ABM
7/16/2016 12:00,23.28,deg,9862220,14445,ABM
7/16/2016 13:00,23.954,deg,9862220,14445,ABM
7/16/2016 14:00,24.291,deg,9862220,14445,ABM
7/16/2016 15:00,24.581,deg,9862220,14445,ABM
7/16/2016 16:00,24.677,deg,9862220,14445,ABM
7/16/2016 17:00,24.388,deg,9862220,14445,ABM
7/16/2016 18:00,24.146,deg,9862220,14445,ABM
7/16/2016 19:00,24.026,deg,9862220,14445,ABM
7/16/2016 20:00,23.978,deg,9862220,14445,ABM
7/16/2016 21:00,23.833,deg,9862220,14445,ABM
7/16/2016 22:00,23.641,deg,9862220,14445,ABM
7/16/2016 23:00,23.424,deg,9862220,14445,ABM
7/17/2016 0:00,23.256,deg,9862220,14445,ABM
7/17/2016 1:00,23.136,deg,9862220,14445,ABM
7/17/2016 2:00,23.016,deg,9862220,14445,ABM
7/17/2016 3:00,22.896,deg,9862220,14445,ABM
7/17/2016 4:00,22.8,deg,9862220,14445,ABM
7/17/2016 5:00,22.681,deg,9862220,14445,ABM
7/17/2016 6:00,22.561,deg,9862220,14445,ABM
7/17/2016 7:00,22.513,deg,9862220,14445,ABM
7/17/2016 8:00,22.513,deg,9862220,14445,ABM
7/17/2016 9:00,22.537,deg,9862220,14445,ABM
7/17/2016 10:00,22.657,deg,9862220,14445,ABM
7/17/2016 11:00,23.112,deg,9862220,14445,ABM
7/17/2016 12:00,23.761,deg,9862220,14445,ABM
7/17/2016 13:00,24.557,deg,9862220,14445,ABM
7/17/2016 14:00,24.992,deg,9862220,14445,ABM
7/17/2016 15:00,25.453,deg,9862220,14445,ABM
7/17/2016 16:00,25.162,deg,9862220,14445,ABM
7/17/2016 17:00,24.774,deg,9862220,14445,ABM
7/17/2016 18:00,24.629,deg,9862220,14445,ABM
7/17/2016 19:00,24.605,deg,9862220,14445,ABM
7/17/2016 20:00,24.436,deg,9862220,14445,ABM
7/17/2016 21:00,24.291,deg,9862220,14445,ABM
7/17/2016 22:00,24.098,deg,9862220,14445,ABM
7/17/2016 23:00,23.93,deg,9862220,14445,ABM
7/18/2016 0:00,23.737,deg,9862220,14445,ABM
7/18/2016 1:00,23.545,deg,9862220,14445,ABM
7/18/2016 2:00,23.328,deg,9862220,14445,ABM
7/18/2016 3:00,23.136,deg,9862220,14445,ABM
7/18/2016 4:00,22.968,deg,9862220,14445,ABM
7/18/2016 5:00,22.776,deg,9862220,14445,ABM
7/18/2016 6:00,22.633,deg,9862220,14445,ABM
7/18/2016 7:00,22.513,deg,9862220,14445,ABM
7/18/2016 8:00,22.489,deg,9862220,14445,ABM
7/18/2016 9:00,22.609,deg,9862220,14445,ABM
7/18/2016 10:00,22.92,deg,9862220,14445,ABM
7/18/2016 11:00,23.497,deg,9862220,14445,ABM
7/18/2016 12:00,24.267,deg,9862220,14445,ABM
7/18/2016 13:00,24.919,deg,9862220,14445,ABM
7/18/2016 14:00,25.477,deg,9862220,14445,ABM
7/18/2016 15:00,25.671,deg,9862220,14445,ABM
7/18/2016 16:00,25.162,deg,9862220,14445,ABM
7/18/2016 17:00,24.702,deg,9862220,14445,ABM
7/18/2016 18:00,24.46,deg,9862220,14445,ABM
7/18/2016 19:00,24.339,deg,9862220,14445,ABM
7/18/2016 20:00,24.219,deg,9862220,14445,ABM
7/18/2016 21:00,24.122,deg,9862220,14445,ABM
7/18/2016 22:00,23.978,deg,9862220,14445,ABM
7/18/2016 23:00,23.809,deg,9862220,14445,ABM
7/19/2016 0:00,23.665,deg,9862220,14445,ABM
7/19/2016 1:00,23.521,deg,9862220,14445,ABM
7/19/2016 2:00,23.376,deg,9862220,14445,ABM
7/19/2016 3:00,23.256,deg,9862220,14445,ABM
7/19/2016 4:00,23.112,deg,9862220,14445,ABM
7/19/2016 5:00,23.016,deg,9862220,14445,ABM
7/19/2016 6:00,22.872,deg,9862220,14445,ABM
7/19/2016 7:00,22.729,deg,9862220,14445,ABM
7/19/2016 8:00,22.633,deg,9862220,14445,ABM
7/19/2016 9:00,22.561,deg,9862220,14445,ABM
7/19/2016 10:00,22.657,deg,9862220,14445,ABM
7/19/2016 11:00,23.016,deg,9862220,14445,ABM
7/19/2016 12:00,23.737,deg,9862220,14445,ABM
7/19/2016 13:00,24.484,deg,9862220,14445,ABM
7/19/2016 14:00,25.186,deg,9862220,14445,ABM
7/19/2016 15:00,25.258,deg,9862220,14445,ABM
7/19/2016 16:00,25.258,deg,9862220,14445,ABM
